ID	Platform	BookAuthor	BookID	Book	RevID	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_SCONJ	upos_dist_AUX	upos_dist_X	upos_dist_NUM	upos_dist_ADP	upos_dist_PUNCT	upos_dist_PART	upos_dist_ADV	upos_dist_INTJ	upos_dist_CCONJ	upos_dist_ADJ	upos_dist_PROPN	upos_dist_NOUN	upos_dist_VERB	upos_dist_SYM	upos_dist_PRON	upos_dist_DET	lexical_density	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_tense_dist_Pres	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_form_dist_Ger	verbs_form_dist_Part	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_+	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_+3	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Sub	aux_mood_dist_Ind	aux_tense_dist_Fut	aux_tense_dist_Past	aux_tense_dist_Pres	aux_tense_dist_Imp	aux_form_dist_Fin	aux_form_dist_Part	aux_form_dist_Ger	aux_form_dist_Inf	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_advmod	dep_dist_advcl	dep_dist_acl	dep_dist_det	dep_dist_cop	dep_dist_vocative	dep_dist_conj	dep_dist_amod	dep_dist_det:poss	dep_dist_orphan	dep_dist_aux	dep_dist_expl:impers	dep_dist_obl	dep_dist_mark	dep_dist_flat:foreign	dep_dist_acl:relcl	dep_dist_fixed	dep_dist_parataxis	dep_dist_nummod	dep_dist_punct	dep_dist_root	dep_dist_obj	dep_dist_ccomp	dep_dist_nsubj:pass	dep_dist_discourse	dep_dist_xcomp	dep_dist_obl:agent	dep_dist_case	dep_dist_dislocated	dep_dist_cc	dep_dist_nmod	dep_dist_flat:name	dep_dist_nsubj	dep_dist_flat	dep_dist_iobj	dep_dist_det:predet	dep_dist_aux:pass	dep_dist_csubj	dep_dist_compound	dep_dist_expl:pass	dep_dist_expl	dep_dist_appos	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_2	prep_dist_4	prep_dist_5	prep_dist_1	prep_dist_3	subordinate_dist_5	subordinate_dist_4	subordinate_dist_3	subordinate_dist_2	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_1	verb_edges_dist_5	verb_edges_dist_0	verb_edges_dist_6	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_2	avg_verb_edges	ttr_form_chunks_100	ttr_form_chunks_200	ttr_lemma_chunks_100	ttr_lemma_chunks_200
11	AmazonBooks	Stephen King	18775247	Mr.Mercedes	97	1	30	30	3.85185185185185	3.33333333333333	0	0	0	23.3333333333333	10	0	3.33333333333333	0	3.33333333333333	3.33333333333333	0	30	6.66666666666667	0	0	16.6666666666667	0.481481481481481	0	0	100	0	50	0	0	50	0	50	50	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	2.5	9	9	5	3.33333333333333	0	3.33333333333333	16.6666666666667	0	0	3.33333333333333	3.33333333333333	0	0	0	0	10	3.33333333333333	0	0	3.33333333333333	0	0	10	3.33333333333333	3.33333333333333	0	0	0	0	0	20	0	3.33333333333333	10	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	100	1	3	0	0	0	0	100	0	0	0	0	100	1	0	100	0	100	0	0	0	0	0	100	0	4	0	0	0	0
12	AmazonBooks	Sarah J. Maas	7896527	Throne of glass	57	2	37	18.5	5.09375	2.7027027027027	2.7027027027027	0	2.7027027027027	8.10810810810811	13.5135135135135	0	10.8108108108108	0	0	8.10810810810811	0	16.2162162162162	10.8108108108108	0	8.10810810810811	16.2162162162162	0.53125	0	0	100	0	50	25	0	25	0	25	75	0	0	0	0	66.6666666666667	0	33.3333333333333	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	100	0	0	0	0	0	2	100	9.25	2.5	9	6.5	3.5	10.8108108108108	2.7027027027027	0	16.2162162162162	0	0	2.7027027027027	5.40540540540541	0	0	2.7027027027027	0	5.40540540540541	2.7027027027027	0	0	0	0	2.7027027027027	13.5135135135135	5.40540540540541	5.40540540540541	2.7027027027027	0	0	0	0	8.10810810810811	0	0	2.7027027027027	0	8.10810810810811	0	2.7027027027027	0	0	0	0	0	0	0	100	0	66.6666666666667	33.3333333333333	1	1	0	0	0	100	0	0	0	0	0	100	1	66.6666666666667	33.3333333333333	0	100	0	25	0	0	50	0	25	3.25	0	0	0	0
13	AmazonBooks	J.R.R. Tolkien	326360 7	The Fellowship of the Ring	5	9	227	25.2222222222222	4.7967032967033	0.881057268722467	3.9647577092511	0	0	12.7753303964758	19.8237885462555	0	3.08370044052863	0	2.20264317180617	3.52422907488987	6.6079295154185	17.6211453744493	8.81057268722467	0	7.04845814977974	13.6563876651982	0.494505494505495	0	0	100	0	35.7142857142857	0	21.4285714285714	42.8571428571429	5	30	40	25	0	0	0	87.5	0	12.5	0	0	0	25	0	0	75	0	11.1111111111111	77.7777777777778	11.1111111111111	88.8888888888889	11.1111111111111	0	0	0	100	0	0	0	0	2.55555555555556	77.7777777777778	9.8695652173913	2.74566473988439	20	9.22222222222222	5.11111111111111	3.08370044052863	1.3215859030837	0.440528634361233	13.215859030837	1.3215859030837	0	3.52422907488987	3.08370044052863	0.440528634361233	0	1.76211453744493	0.440528634361233	4.84581497797357	1.3215859030837	0	3.08370044052863	0	0	0	19.8237885462555	3.9647577092511	3.9647577092511	0.881057268722467	0.881057268722467	0	0.440528634361233	0	12.3348017621145	0	2.20264317180617	7.9295154185022	0.440528634361233	3.9647577092511	0	0.440528634361233	0	0.881057268722467	0.440528634361233	0.881057268722467	0	1.3215859030837	1.3215859030837	91.6666666666667	8.33333333333333	10	90	14	1.14285714285714	14.2857142857143	0	0	85.7142857142857	0	0	0	10	30	60	1.5	33.3333333333333	66.6666666666667	7.14285714285714	92.8571428571429	25	5	0	0	5	25	40	2.45	0.7	0	0.6	0
14	AmazonBooks	J.K. Rowling	3	Harry Potter and the  Sorcerer's Stone	284	2	23	11.5	4.66666666666667	0	4.34782608695652	0	0	17.3913043478261	8.69565217391304	0	13.0434782608696	0	0	0	0	26.0869565217391	8.69565217391304	0	4.34782608695652	17.3913043478261	0.523809523809524	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	0	0	1	50	11.5	2	6	4.5	4	13.0434782608696	0	4.34782608695652	17.3913043478261	0	0	0	0	0	0	4.34782608695652	0	13.0434782608696	0	0	0	0	0	0	8.69565217391304	8.69565217391304	0	0	0	0	0	0	17.3913043478261	0	0	8.69565217391304	0	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	100	0	2	1	0	0	0	100	0	0	0	0	0	100	1	50	50	0	100	0	0	0	0	50	0	50	2.5	0	0	0	0
15	AmazonBooks	J.R.R. Tolkien	7332	The Silmarillion	407	36	956	26.5555555555556	4.7299880525687	1.35983263598326	4.60251046025105	0	0.418410041841004	11.5062761506276	12.4476987447699	0	7.11297071129707	0	4.39330543933054	8.26359832635983	4.7071129707113	15.3765690376569	7.94979079497908	0	5.23012552301255	16.6317991631799	0.495818399044205	0	4.54545454545455	95.4545454545455	0	33.3333333333333	1.96078431372549	3.92156862745098	60.7843137254902	11.8421052631579	38.1578947368421	28.9473684210526	21.0526315789474	0	0	4.54545454545455	63.6363636363636	4.54545454545455	0	0	27.2727272727273	0	2.5	0	17.5	80	0	4.76190476190476	92.8571428571429	2.38095238095238	90.9090909090909	4.54545454545455	0	4.54545454545455	15	70	0	2.5	0	12.5	2.5	72.2222222222222	10.6222222222222	2.71855541718555	28	10.3333333333333	5.36111111111111	6.69456066945607	1.77824267782427	1.04602510460251	14.4351464435146	1.56903765690377	0	4.81171548117155	5.64853556485356	1.88284518828452	0	2.71966527196653	0.313807531380753	5.43933054393305	2.09205020920502	0	1.88284518828452	0.418410041841004	0.104602510460251	0.313807531380753	12.2384937238494	3.76569037656904	4.4979079497908	0.523012552301255	0.313807531380753	0	0.627615062761506	0.104602510460251	10.8786610878661	0	4.4979079497908	5.1255230125523	0.313807531380753	3.76569037656904	0	0.836820083682008	0.313807531380753	0.313807531380753	0.104602510460251	0.209205020920502	0.209205020920502	0.209205020920502	0	80	20	13.7254901960784	86.2745098039216	39	1.12820512820513	12.8205128205128	0	0	87.1794871794872	0	0	0	4.54545454545455	22.7272727272727	72.7272727272727	1.31818181818182	31.7073170731707	68.2926829268293	12.5	87.5	14.6666666666667	6.66666666666667	0	4	22.6666666666667	13.3333333333333	38.6666666666667	2.67105263157895	0.7	0.615	0.58	0.52
16	AmazonBooks	Dan Brown	17212231	Inferno	247	3	50	16.6666666666667	4.22727272727273	0	4	0	0	10	12	0	12	0	4	4	0	20	12	0	6	16	0.545454545454545	0	0	50	50	50	0	0	50	0	33.3333333333333	33.3333333333333	33.3333333333333	0	0	0	100	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	50	50	0	0	0	0	2.33333333333333	66.6666666666667	7.14285714285714	2.09756097560976	10	5.66666666666667	4.66666666666667	12	0	6	16	2	0	4	4	0	0	2	0	6	4	0	2	0	0	0	12	6	8	0	0	0	0	0	6	0	4	0	0	2	0	2	0	0	0	0	0	0	2	100	0	20	80	0	0	0	0	0	0	0	0	0	0	0	100	1	33.3333333333333	66.6666666666667	0	100	16.6666666666667	0	0	0	16.6666666666667	16.6666666666667	50	2.33333333333333	0	0	0	0
17	AmazonBooks	J.K. Rowling	3	Harry Potter and the  Sorcerer's Stone	291	1	6	6	5.33333333333333	0	0	0	0	16.6666666666667	0	0	0	0	0	16.6666666666667	0	33.3333333333333	0	0	0	33.3333333333333	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	4	4	2	0	0	0	16.6666666666667	0	0	0	16.6666666666667	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	16.6666666666667	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	AmazonBooks	J.K. Rowling	2	Harry Potter and the Order of the Phoenix	40	1	19	19	4.72222222222222	5.26315789473684	5.26315789473684	0	0	5.26315789473684	5.26315789473684	0	10.5263157894737	0	5.26315789473684	5.26315789473684	0	21.0526315789474	15.7894736842105	0	5.26315789473684	15.7894736842105	0.555555555555556	0	0	100	0	100	0	0	0	0	0	66.6666666666667	33.3333333333333	0	0	0	50	0	50	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	100	0	0	0	0	0	3	100	6.33333333333333	2.23529411764706	8	8	4	10.5263157894737	0	0	15.7894736842105	0	0	5.26315789473684	5.26315789473684	0	0	5.26315789473684	0	0	5.26315789473684	0	0	0	0	0	5.26315789473684	5.26315789473684	5.26315789473684	5.26315789473684	0	0	0	0	5.26315789473684	0	5.26315789473684	5.26315789473684	0	10.5263157894737	0	5.26315789473684	0	0	0	0	0	0	0	100	0	50	50	1	1	0	0	0	100	0	0	0	0	0	100	1	50	50	0	100	0	0	0	0	33.3333333333333	33.3333333333333	33.3333333333333	3	0	0	0	0
19	AmazonBooks	Sarah J. Maas	50659471	A court of frost and starlight	21	2	25	12.5	5.65	4	4	0	4	8	20	0	4	0	0	4	4	20	8	0	4	16	0.5	0	0	0	0	0	0	0	100	0	50	0	50	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	100	0	0	0	100	0	0	0	0	0	1	50	12.5	2.38888888888889	7	4	3	4	0	0	16	0	0	8	4	0	0	4	0	8	4	0	0	0	0	4	20	8	4	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	100	0	1	1	0	0	0	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	2	0	0	0	0
20	AmazonBooks	J.R.R. Tolkien	7332	The Silmarillion	12	4	140	35	4.35245901639344	1.42857142857143	3.57142857142857	0	0	17.1428571428571	12.8571428571429	0	6.42857142857143	0	4.28571428571429	5	2.85714285714286	17.1428571428571	8.57142857142857	0	5	15.7142857142857	0.459016393442623	0	0	100	0	62.5	0	0	37.5	8.33333333333333	25	41.6666666666667	25	0	0	0	40	0	20	20	20	0	0	0	0	100	20	0	60	20	100	0	0	0	0	80	0	20	0	0	4	100	8.75	2.59322033898305	16	12	7.75	5.71428571428571	2.14285714285714	1.42857142857143	15	2.85714285714286	0	4.28571428571429	2.85714285714286	0	0	0	0	4.28571428571429	2.85714285714286	0	0.714285714285714	0.714285714285714	0	0	12.8571428571429	2.85714285714286	1.42857142857143	1.42857142857143	0.714285714285714	0	0.714285714285714	0.714285714285714	15.7142857142857	0	4.28571428571429	7.85714285714286	0	3.57142857142857	0	0.714285714285714	0.714285714285714	0.714285714285714	0	0	0	2.85714285714286	0	100	0	0	100	7	1.57142857142857	28.5714285714286	0	0	57.1428571428571	14.2857142857143	0	0	0	50	50	1.5	30.7692307692308	69.2307692307692	33.3333333333333	66.6666666666667	9.09090909090909	0	0	0	18.1818181818182	18.1818181818182	54.5454545454546	2.25	0.67	0	0.56	0
21	AmazonBooks	J.K. Rowling	3	Harry Potter and the  Sorcerer's Stone	388	2	9	4.5	6.42857142857143	11.1111111111111	11.1111111111111	0	0	0	22.2222222222222	0	0	0	0	22.2222222222222	11.1111111111111	11.1111111111111	0	0	0	11.1111111111111	0.571428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	0	0	0.5	50	9	1.8	3	1.5	1	0	0	0	11.1111111111111	11.1111111111111	0	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	0	22.2222222222222	22.2222222222222	0	0	0	0	0	0	11.1111111111111	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	AmazonBooks	Sarah J. Maas	7896527	Throne of glass	90	1	6	6	4.66666666666667	0	0	0	0	16.6666666666667	0	0	0	0	16.6666666666667	16.6666666666667	0	33.3333333333333	0	0	0	16.6666666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	5	2	0	0	0	16.6666666666667	0	0	16.6666666666667	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	AmazonBooks	J.R.R. Tolkien	5907	The Hobbit	357	1	2	2	3.5	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	AmazonBooks	J.R.R. Tolkien	7332	The Silmarillion	30	9	63	7	4.82142857142857	1.58730158730159	1.58730158730159	0	1.58730158730159	12.6984126984127	11.1111111111111	0	6.34920634920635	0	7.93650793650794	7.93650793650794	0	26.984126984127	6.34920634920635	0	1.58730158730159	14.2857142857143	0.535714285714286	0	0	100	0	66.6666666666667	0	0	33.3333333333333	0	25	50	25	0	0	0	0	0	0	0	100	0	0	0	100	0	0	0	100	0	100	0	0	0	0	100	0	0	0	0	0.555555555555556	22.2222222222222	12.6	2.08	7	2.33333333333333	2.33333333333333	6.34920634920635	0	1.58730158730159	14.2857142857143	1.58730158730159	0	7.93650793650794	7.93650793650794	0	0	0	0	3.17460317460317	1.58730158730159	0	1.58730158730159	0	0	1.58730158730159	6.34920634920635	14.2857142857143	1.58730158730159	1.58730158730159	0	0	0	0	12.6984126984127	0	7.93650793650794	6.34920634920635	0	1.58730158730159	0	0	0	0	0	0	0	0	0	100	0	0	100	4	1	0	0	0	100	0	0	0	0	50	50	1.5	40	60	0	100	25	0	0	0	25	0	50	2	0	0	0	0
25	AmazonBooks	Sarah J. Maas	7896527	Throne of glass	72	1	21	21	4.90476190476191	0	4.76190476190476	0	0	19.047619047619	0	0	0	0	4.76190476190476	0	0	23.8095238095238	14.2857142857143	0	4.76190476190476	28.5714285714286	0.380952380952381	0	0	0	0	33.3333333333333	0	0	66.6666666666667	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	0	0	3	100	7	2.4	11	11	5	0	4.76190476190476	4.76190476190476	19.047619047619	0	0	4.76190476190476	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	19.047619047619	0	4.76190476190476	19.047619047619	0	0	0	0	9.52380952380952	4.76190476190476	0	0	0	0	0	0	0	0	0	2	1.5	50	0	0	50	0	0	0	0	0	100	1	33.3333333333333	66.6666666666667	50	50	33.3333333333333	0	33.3333333333333	0	33.3333333333333	0	0	1.33333333333333	0	0	0	0
26	AmazonBooks	Dan Brown	17212231	Inferno	282	2	38	19	5.93939393939394	0	2.63157894736842	0	0	7.89473684210526	13.1578947368421	0	5.26315789473684	0	5.26315789473684	10.5263157894737	0	28.9473684210526	7.89473684210526	0	0	18.421052631579	0.606060606060606	0	0	0	0	0	0	0	100	33.3333333333333	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	0	0	1.5	50	12.6666666666667	2.41935483870968	11	9.5	4	5.26315789473684	2.63157894736842	0	15.7894736842105	0	0	10.5263157894737	7.89473684210526	0	0	2.63157894736842	0	2.63157894736842	0	0	0	0	0	0	13.1578947368421	5.26315789473684	5.26315789473684	0	0	0	2.63157894736842	0	7.89473684210526	0	5.26315789473684	7.89473684210526	0	2.63157894736842	0	0	2.63157894736842	0	0	0	0	0	0	100	0	0	100	2	1.5	50	0	0	50	0	0	0	0	0	100	1	33.3333333333333	66.6666666666667	0	100	33.3333333333333	0	0	0	0	33.3333333333333	33.3333333333333	2.33333333333333	0	0	0	0
27	AmazonBooks	Dan Brown	17212231	Inferno	228	1	48	48	3.97777777777778	0	2.08333333333333	0	0	16.6666666666667	6.25	0	8.33333333333333	0	4.16666666666667	4.16666666666667	10.4166666666667	12.5	6.25	0	12.5	16.6666666666667	0.444444444444444	0	0	50	50	66.6666666666667	0	0	33.3333333333333	0	33.3333333333333	66.6666666666667	0	0	0	0	100	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	0	0	3	100	16	2.34090909090909	13	13	9	6.25	0	0	16.6666666666667	0	0	4.16666666666667	4.16666666666667	0	0	2.08333333333333	2.08333333333333	4.16666666666667	0	0	4.16666666666667	2.08333333333333	0	0	6.25	2.08333333333333	4.16666666666667	0	0	0	0	0	16.6666666666667	0	4.16666666666667	10.4166666666667	2.08333333333333	6.25	0	0	0	0	0	0	0	0	2.08333333333333	66.6666666666667	33.3333333333333	50	50	4	1.5	50	0	0	50	0	0	0	0	0	100	1	33.3333333333333	66.6666666666667	0	100	0	0	0	0	33.3333333333333	33.3333333333333	33.3333333333333	3	0	0	0	0
28	AmazonBooks	J.R.R. Tolkien	7332	The Silmarillion	292	1	30	30	4.13793103448276	0	10	0	0	13.3333333333333	3.33333333333333	0	3.33333333333333	0	0	3.33333333333333	0	23.3333333333333	10	0	10	23.3333333333333	0.413793103448276	0	0	100	0	0	0	50	50	0	33.3333333333333	33.3333333333333	33.3333333333333	0	0	0	0	0	0	0	100	0	0	0	0	100	0	0	100	0	100	0	0	0	33.3333333333333	66.6666666666667	0	0	0	0	5	100	6	3.10714285714286	12	12	6	3.33333333333333	3.33333333333333	0	16.6666666666667	6.66666666666667	0	0	3.33333333333333	6.66666666666667	0	3.33333333333333	0	6.66666666666667	3.33333333333333	0	3.33333333333333	0	3.33333333333333	0	3.33333333333333	3.33333333333333	10	0	0	0	0	0	10	0	0	3.33333333333333	0	6.66666666666667	0	3.33333333333333	0	0	0	0	0	0	0	100	0	25	75	1	1	0	0	0	100	0	0	0	100	0	0	3	25	75	0	100	0	0	0	0	66.6666666666667	0	33.3333333333333	2.66666666666667	0	0	0	0
29	AmazonBooks	Stephen King	830502	It	364	22	214	9.72727272727273	4.44623655913979	0.934579439252336	3.27102803738318	0	0	12.1495327102804	13.0841121495327	0	5.14018691588785	0	3.73831775700935	3.73831775700935	1.86915887850467	18.6915887850467	8.41121495327103	0	8.8785046728972	20.0934579439252	0.435483870967742	0	11.1111111111111	88.8888888888889	0	58.3333333333333	0	16.6666666666667	25	0	16.6666666666667	50	33.3333333333333	0	0	0	55.5555555555556	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	0	0	0	0	100	0	0	85.7142857142857	14.2857142857143	100	0	0	0	0	57.1428571428571	0	0	28.5714285714286	14.2857142857143	0.954545454545455	59.0909090909091	10.1904761904762	2.23636363636364	14	4.36363636363636	2.36363636363636	5.14018691588785	1.4018691588785	0.467289719626168	16.3551401869159	1.4018691588785	0	3.27102803738318	2.80373831775701	3.73831775700935	0	1.86915887850467	0.467289719626168	4.67289719626168	2.33644859813084	0	0.934579439252336	0	0	0	12.6168224299065	10.2803738317757	4.67289719626168	0.467289719626168	0	0	0.467289719626168	0	10.7476635514019	0	3.73831775700935	5.60747663551402	0.467289719626168	3.73831775700935	0	0.934579439252336	0	0	0	0	0	1.4018691588785	0	100	0	33.3333333333333	66.6666666666667	10	1.1	10	0	0	90	0	0	0	0	16.6666666666667	83.3333333333333	1.16666666666667	65	35	28.5714285714286	71.4285714285714	5.55555555555556	0	0	0	61.1111111111111	5.55555555555556	27.7777777777778	2.66666666666667	0.79	0	0.64	0
30	AmazonBooks	Sarah J. Maas	7896527	Throne of glass	93	14	191	13.6428571428571	4.46470588235294	2.09424083769633	4.71204188481675	0	1.04712041884817	12.0418848167539	10.9947643979058	0	6.28272251308901	0	4.71204188481675	4.71204188481675	4.18848167539267	18.848167539267	9.94764397905759	0	3.66492146596859	16.7539267015707	0.494117647058824	0	0	90.9090909090909	9.09090909090909	69.2307692307692	15.3846153846154	0	15.3846153846154	0	10.5263157894737	57.8947368421053	31.5789473684211	0	0	0	63.6363636363636	0	27.2727272727273	9.09090909090909	0	0	0	0	0	100	11.1111111111111	0	88.8888888888889	0	100	0	0	0	0	88.8888888888889	0	0	0	11.1111111111111	1.71428571428571	78.5714285714286	7.95833333333333	2.56050955414013	17	6.57142857142857	3	4.71204188481675	1.57068062827225	1.04712041884817	15.7068062827225	2.61780104712042	0	4.71204188481675	3.1413612565445	1.04712041884817	0	1.04712041884817	0	2.09424083769633	4.18848167539267	0	0	1.57068062827225	0	1.04712041884817	10.4712041884817	7.32984293193717	2.61780104712042	0.523560209424084	1.04712041884817	0	1.57068062827225	0.523560209424084	9.94764397905759	0	4.71204188481675	6.80628272251309	0.523560209424084	6.80628272251309	0	0	0	1.04712041884817	0	0.523560209424084	0	0.523560209424084	0.523560209424084	86.6666666666667	13.3333333333333	20	80	10	1.1	10	0	0	90	0	0	0	0	16.6666666666667	83.3333333333333	1.16666666666667	61.1111111111111	38.8888888888889	14.2857142857143	85.7142857142857	21.0526315789474	5.26315789473684	0	5.26315789473684	15.7894736842105	15.7894736842105	36.8421052631579	2.63157894736842	0.72	0	0.64	0
31	AmazonBooks	J.K. Rowling	2	Harry Potter and the Order of the Phoenix	146	1	10	10	5	0	10	0	0	10	0	0	0	0	0	10	0	30	10	0	0	30	0.5	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	0	0	1	100	10	1.66666666666667	4	4	3	0	0	0	30	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	10	0	0	10	0	10	0	0	0	0	0	0	0	0	0	100	0	0	100	1	1	0	0	0	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	2	0	0	0	0
32	AmazonBooks	J.K. Rowling	5	Harry Potter and the Prisoner of Azkaban	262	6	290	48.3333333333333	4.6360153256705	2.75862068965517	5.86206896551724	0.344827586206897	0	13.7931034482759	10	0	8.96551724137931	0	2.41379310344828	5.86206896551724	2.06896551724138	16.8965517241379	9.6551724137931	0	5.17241379310345	16.2068965517241	0.482758620689655	0	0	100	0	13.6363636363636	4.54545454545455	9.09090909090909	72.7272727272727	3.57142857142857	57.1428571428571	21.4285714285714	17.8571428571429	0	0	0	33.3333333333333	0	16.6666666666667	0	50	0	0	0	0	100	0	13.3333333333333	73.3333333333333	13.3333333333333	76.4705882352941	11.7647058823529	0	11.7647058823529	38.4615384615385	30.7692307692308	0	0	0	30.7692307692308	5	83.3333333333333	9.66666666666667	3.3125	45	16.6666666666667	6.33333333333333	8.62068965517241	2.41379310344828	1.03448275862069	15.8620689655172	0.689655172413793	0	2.75862068965517	4.82758620689655	0	0	4.13793103448276	0.344827586206897	5.86206896551724	4.48275862068966	0	2.06896551724138	1.37931034482759	0	0	9.6551724137931	2.06896551724138	4.13793103448276	0.689655172413793	1.37931034482759	0	1.37931034482759	0	11.3793103448276	0	2.41379310344828	5.86206896551724	0.689655172413793	2.06896551724138	0	0.344827586206897	0.344827586206897	1.03448275862069	0	0	0.344827586206897	1.37931034482759	0.344827586206897	70	30	30.7692307692308	69.2307692307692	12	1.25	25	0	0	75	0	0	0	5.88235294117647	11.7647058823529	82.3529411764706	1.23529411764706	19.2307692307692	80.7692307692308	9.52380952380952	90.4761904761905	11.1111111111111	7.40740740740741	0	3.7037037037037	11.1111111111111	40.7407407407407	25.9259259259259	3.07142857142857	0.71	0.635	0.62	0.54
